databaseName;institutionID;projectSource;projectUpdate;datasetName;dataProvider;rightsHolder;license;accessRights;collection;references;referencesDOI;occurrenceID;verbatimOccurrenceID;modified;identificationVerificationStatus;pollinatorTaxa;verbatimScientificName;verbatimScientificNameAuthorship;verbatimFamily;verbatimGenus;verbatimSubgenus;verbatimSpecificEpithet;verbatimInfraspecificEpithet;scientificNameAuthorship;order;family;subfamily;tribe;genus;subgenus;specificEpithet;infraspecificEpithet;scientificName;individualCountEnd;individualCountStart;sex;recordedBy;identifiedBy;validatedBy;dateIdentified;taxonNote;verbatimEventDate;eventDate;yearEnd;monthEnd;dayEnd;yearStart;monthStart;dayStart;plantFamily;plantGenus;plantEpithet;plantScientificName;samplingProtocol;samplingNote;country;county;municipality;locality;decimalLatitude;decimalLongitude;coordinateUncertaintyInMetersEnd;coordinateUncertaintyInMetersStart;verbatimCoordinates;coordinatesType;coordinatesProvided;georeferenceNote;verbatimElevation;fieldNote;footPrintWKT;stateProvince;geometry;FILE_NAME
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_18526;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";Wahlberg, 1854;Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;cingulatus;"";Bombus cingulatus;1;"";W;Jan Henriksson & Sven Hellqvist;"";"";"";"";23/07/2017;2017-7-23;2017;7;23;"";"";"";"";"";"";"";colored trap;"";Sweden;Sweden;"";Skellefteå;64.86167021;20.96467824;10;"";"";"";provided;"";"";"";541987.257792835|1677696.01395482;Sweden;4841805.3573219|4680421.02108843;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_19580;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Fabricius, 1775);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;cryptarum;"";Bombus cryptarum;1;"";"";Claes Urban Eliasson;"";"";"";"";06-10-19;2019-10-6;2019;10;6;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Lindesberg;59.59115653;15.19934156;100;"";"";"";provided;"";"";"";297276.925306288|1076615.85790876;Sweden;4615075.1148062|4065269.84482987;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_31699;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;hypnorum;"";Bombus hypnorum;1;"";"";Alexander Bloemer;"";"";"";"";05-01-16;2016-1-5;2016;1;5;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Halmstad;56.63736819;12.98791605;500;"";"";"";provided;"";"";"";183916.865368187|743524.286320037;Sweden;4504449.17967768|3729845.65902719;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_37615;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Kirby, 1802);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;jonellus;"";Bombus jonellus;1;"";"";Erik Karlsson;"";"";"";"";24/07/2020;2020-7-24;2020;7;24;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Sigtuna;59.59113075;17.90658679;10;"";"";"";provided;"";"";"";451592.08180609|1090116.28265346;Sweden;4767581.59317719|4079388.9654472;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_39401;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus;lapidarius;"";Bombus lapidarius;1;"";"";Tor Jonzon & Bengt Neiss & Owe Rosengren;"";"";"";"";24/05/2014;2014-5-24;2014;5;24;"";"";"";"";"";"";"";observation;"";Sweden;Sweden;"";Uppsala;59.83931129;17.55930853;1000;"";"";"";provided;"";"";"";429083.480175796|1115215.16636734;Sweden;4744967.11210323|4104688.8178676;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_42186;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus;lapidarius;"";Bombus lapidarius;1;"";W;Magnus Stenmark;"";"";"";"";01/07/2008;2008-7-1;2008;7;1;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Alvesta;56.9045475;14.56260908;100;"";"";"";provided;"";"";"";278945.82465709|777984.400627981;Sweden;4599050.6331923|3764601.64414063;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_38058;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus;lapidarius;"";Bombus lapidarius;1;"";M;Magnus Stenmark;"";"";"";"";22/07/2006;2006-7-22;2006;7;22;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Uppsala;59.83049171;17.68637836;10;"";"";"";provided;"";"";"";436370.273889752|1114983.56245003;Sweden;4752173.07684385|4104479.89027759;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_43910;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Melanobombus;lapidarius;"";Bombus lapidarius;1;"";"";Petter Andersson;"";"";"";"";25/05/2021;2021-5-25;2021;5;25;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Stockholm;59.34109987;18.05582126;25;"";"";"";provided;"";"";"";463029.521699775|1063670.03759664;Sweden;4779276.28218871|4052711.4375356;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_48870;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Fabricius, 1793);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;lapponicus;"";Bombus lapponicus;1;"";"";Thomas Kraft;"";"";"";"";18/07/2016;2016-7-18;2016;7;18;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Jokkmokk;66.96043927;17.41512952;500;"";"";"";provided;"";"";"";345396.997169991|1876643.68882543;Sweden;4647104.66775017|4889094.4467547;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_52268;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;lucorum;"";Bombus lucorum;30;"";"";Andreas Garpebring;"";"";"";"";19/07/2009;2009-7-19;2009;7;19;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Umeå;63.79285743;20.26263099;250;"";"";"";provided;"";"";"";523097.478411544|1559458.33885176;Sweden;4827533.61959452|4558157.93764554;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_59120;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Sparre-Schneider, 1918);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus;norvegicus;"";Bombus norvegicus;1;"";M;"";"";"";"";"";07-10-08;2008-10-7;2008;10;7;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Borgholm;56.82529463;16.71765639;100;"";"";"";provided;"";"";"";411189.987827711|779123.236908643;Sweden;4730858.2397253|3766152.11919426;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_61082;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Scopoli, 1763);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Thoracobombus;pascuorum;"";Bombus pascuorum;5;"";W;Gran Holmstrm;"";"";"";"";16/07/2004;2004-7-16;2004;7;16;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Skurup;55.40447517;13.52246549;100;"";"";"";provided;"";"";"";223223.295477803|608101.836812805;Sweden;4544153.27712477|3594304.20546444;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_71782;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1761);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Pyrobombus;pratorum;"";Bombus pratorum;1;"";W;Magnus Stenmark;"";"";"";"";25/06/2008;2008-6-25;2008;6;25;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Askersund;58.69581239;14.97136506;100;"";"";"";provided;"";"";"";290787.84921492|977318.066061682;Sweden;4609501.80885879|3965039.93456434;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_95946;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Lepeletier, 1832);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Psithyrus;sylvestris;"";Bombus sylvestris;1;"";F;Jrgen Persson;"";"";"";"";23/06/2018;2018-6-23;2018;6;23;"";"";"";"";"";"";"";observation;"";Sweden;Sweden;"";Karlstad;59.37559803;13.41481567;250;"";"";"";provided;"";"";"";196412.191970167|1047069.65599831;Sweden;4515468.19290311|4035213.71986564;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_104076;"";"";OK;bee;"";"";Apidae;Bombus;"";"";"";(Linnaeus, 1758);Hymenoptera;Apidae;Apinae;Bombini;Bombus;Bombus;terrestris;"";Bombus terrestris;1;"";F;Jonas Mattsson & Frida Nettelbladt;"";"";"";"";07/05/2018;2018-5-7;2018;5;7;"";"";"";"";"";"";"";observation;"";Sweden;Sweden;"";Mölndal;57.57043821;12.11466521;400;"";"";"";provided;"";"";"";127269.40667382|845088.734849992;Sweden;4447681.62575494|3831692.96438793;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_277771;"";"";OK;bee;Coelioxys rufescens;"";Megachilidae;Coelioxys;"";"";"";Lepeletier & Serville, 1825;Hymenoptera;Megachilidae;Megachilinae;Megachilini;Coelioxys;Rozeniana;rufescens;"";Coelioxys rufescens;1;"";F;Bjrn Cederberg;"";"";"";"";22-08-04;2004-8-22;2004;8;22;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Uppsala;59.8142305;17.64070147;5;"";"";"";provided;"";"";"";433967.612488474|1112941.43522132;Sweden;4749827.22209878|4102405.67978489;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_193172;"";"";OK;bee;"";"";Colletidae;Colletes;"";"";"";(Linnaeus, 1761);Hymenoptera;Colletidae;Colletinae;Colletini;Colletes;"";cunicularius;"";Colletes cunicularius;1;"";M;"";"";"";"";"";2008-05-16;2008-5-16;2008;5;16;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Hultsfred;57.40523558;15.69247239;100;"";"";"";provided;"";"";"";343699.730704098|838037.412726923;Sweden;4663169.09866799|3825064.03929411;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_194682;"";"";OK;bee;"";"";Colletidae;Colletes;"";"";"";Smith, 1846;Hymenoptera;Colletidae;Colletinae;Colletini;Colletes;"";daviesanus;"";Colletes daviesanus;1;"";F;Sven Hellqvist;"";"";"";"";20-08-13;2013-8-20;2013;8;20;"";"";"";"";"";"";"";colored trap;"";Sweden;Sweden;"";Umeå;63.82534388;20.17011028;100;"";"";"";provided;"";"";"";517939.173318635|1562275.5295068;Sweden;4822442.21846045|4561055.49809292;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_197148;"";"";OK;bee;"";"";Colletidae;Colletes;"";"";"";(Linnaeus, 1758);Hymenoptera;Colletidae;Colletinae;Colletini;Colletes;"";succinctus;"";Colletes succinctus;10;"";"";Robert Ennerfelt & Johan Ennerfelt;"";"";"";"";2013-08-12;2013-8-12;2013;8;12;"";"";"";"";"";"";"";observation;"";Sweden;Sweden;"";Göteborg;57.68818968;11.93430102;100;"";"";"";provided;"";"";"";116081.053391875|857826.681326523;Sweden;4436511.62940696|3844479.65271323;Artportalen_Sweden_2023_test.csv
European Bee DataBase;Laboratory of Zoology, University of Mons (UMONS);PULSE | SAFEGUARD;2024;Artportalen_Sweden_2023;Lars Pettersson;Artportalen;Embargoed data: access restricted until the submission and acceptance of the related data paper, after which the data will be released under http://creativecommons.org/licenses/by/4.0/.;Member of work package 5 of the WildPosh project;"";https://www.artportalen.se/Occurrence/TaxonOccurrence/16/2002991;"";Artportalen_bees_SW_RL_303103;"";"";OK;bee;"";"";Melittidae;Dasypoda;"";"";"";(Fabricius, 1793);Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Dasypoda;hirtipes;"";Dasypoda hirtipes;5;"";"";Sofia Almkvist & Tommy Karlsson;"";"";"";"";2021-08-10;2021-8-10;2021;8;10;"";"";"";"";"";"";"";"";"";Sweden;Sweden;"";Linköping;58.63728534;15.42870578;25;"";"";"";provided;"";"";"";317960.782888644|972729.372044921;Sweden;4636503.25344509|3960487.20791592;Artportalen_Sweden_2023_test.csv
