order;family;subfamily;tribe;genus;subgenus;specificEpithet;scientificName;scientificNameAuthorship
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;aurulenta;Osmia aurulenta;(Panzer, 1799)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hemiosmia ;balearica;Osmia balearica;(Schmiedeknecht, 1886)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Neosmia ;bicolor;Osmia bicolor;(Schrank, 1781)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;bicornis;Osmia bicornis;(Linnaeus, 1758)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;bidentata;Osmia bidentata;Morawitz, 1875
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Allosmia ;bischoffi;Osmia bischoffi;Atanassov, 1938
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;breviata;Osmia breviata;Warncke, 1988
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Metallinella ;brevicornis;Osmia brevicornis;(Fabricius, 1798)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;caerulescens;Osmia caerulescens;(Linnaeus, 1758)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;cephalotes;Osmia cephalotes;Morawitz, 1870
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;cerinthidis;Osmia cerinthidis;Morawitz, 1875
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Neosmia ;cinnabarina;Osmia cinnabarina;Pérez, 1895
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;clypearis;Osmia clypearis;Morawitz, 1871
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Nasutosmia ;corniculata;Osmia corniculata;(van der Zanden, 1989)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;cornuta;Osmia cornuta;(Latreille, 1805)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;croatica;Osmia croatica;Friese, 1893
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;cyanoxantha;Osmia cyanoxantha;Pérez, 1879
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;dilaticornis;Osmia dilaticornis;Morawitz, 1875
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;dimidiata;Osmia dimidiata;Morawitz, 1870
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;disjuncta;Osmia disjuncta;Tkalc?, 1995
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;distinguenda;Osmia distinguenda;(Tkalc?, 1974)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;dives;Osmia dives;Mocsáry, 1877
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;dusmeti;Osmia dusmeti;van der Zanden, 1998
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;elegans;Osmia elegans;(Tkalc?, 1992)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;emarginata;Osmia emarginata;Lepeletier, 1841
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Erythrosmia ;erythrogastra;Osmia erythrogastra;Ferton, 1905
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;fallax;Osmia fallax;Pérez, 1895
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;ferruginea;Osmia ferruginea;Latreille, 1811
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;forticornis;Osmia forticornis;van der Zanden, 1989
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;frieseana;Osmia frieseana;Ducke, 1899
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;gallarum;Osmia gallarum;Spinola, 1808
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;hellados;Osmia hellados;van der Zanden, 1984
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;heteracantha;Osmia heteracantha;Pérez, 1895
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hemiosmia ;iberica;Osmia iberica;van der Zanden, 1987
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;inermis;Osmia inermis;(Zetterstedt, 1838)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Neosmia ;jason;Osmia jason;Benoist, 1929
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;kohlii;Osmia kohlii;Ducke, 1899
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;labialis;Osmia labialis;Pérez, 1879
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;larochei;Osmia larochei;Tkalc?, 1993
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;laticauda;Osmia laticauda;Stanek, 1969
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;laticeps ;Osmia laticeps;Thomson, 1872
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;latreillei;Osmia latreillei;(Spinola, 1806)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;leaiana;Osmia leaiana;(Kirby, 1802)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;leucopyga;Osmia leucopyga;Ducke, 1899
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;ligurica;Osmia ligurica;Morawitz, 1868
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Tergosmia ;lunata;Osmia lunata;Benoist, 1928
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;madeirensis;Osmia madeirensis;van der Zanden, 1991
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;maritima;Osmia maritima;Friese, 1885
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;melanogaster;Osmia melanogaster;Spinola, 1808
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Allosmia ;melanura;Osmia melanura;Morawitz, 1871
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Tergosmia ;mirhiji;Osmia mirhiji;Mavromoustakis, 1957
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;moreensis;Osmia moreensis;van der Zanden, 1984
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;mustelina;Osmia mustelina;Gerstaecker, 1869
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;nana;Osmia nana;Morawitz, 1873
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;nasoproducta;Osmia nasoproducta;Ferton, 1909
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Nasutosmia ;nasuta;Osmia nasuta;(Friese, 1899) 
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;nigriventris;Osmia nigriventris;(Zetterstedt, 1838)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;nigrohirta;Osmia nigrohirta;Friese, 1899
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;niveata ;Osmia niveata;(Fabricius, 1804)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;niveocincta;Osmia niveocincta;Pérez, 1897
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;notata;Osmia notata;(Fabricius, 1804)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Allosmia ;nuda;Osmia nuda;Friese, 1899
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;olgae;Osmia olgae;(Tkalc?, 1978)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;padri;Osmia padri;(Tkalc?, 1974)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;palmae;Osmia palmae;Tkalc?, 2001
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;parietina;Osmia parietina;Curtis, 1828
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;picena;Osmia picena;(Tkalc?, 1999)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;pilicornis;Osmia pilicornis;Smith, 1846
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;pinguis;Osmia pinguis;Pérez, 1895
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Tergosmia ;rhodoensis;Osmia rhodoensis;(van der Zanden, 1983) 
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Allosmia ;rufohirta;Osmia rufohirta;Latreille, 1811
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Allosmia ;rutila;Osmia rutila;Erichson, 1835
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;saxicola;Osmia saxicola;Ducke, 1899
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;scutellaris;Osmia scutellaris;Morawitz, 1868
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;signata;Osmia signata;Erichson, 1835
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;spinigera;Osmia spinigera;Latreille, 1811
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia ;spinulosa;Osmia spinulosa;(Kirby, 1802)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;steinmanni;Osmia steinmanni;Müller, 2002
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia ;subcornuta;Osmia subcornuta;Morawitz, 1875
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;submicans;Osmia submicans;Morawitz, 1870
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;svenssoni;Osmia svenssoni;Tkalc?, 1983
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Allosmia ;sybarita;Osmia sybarita;Smith, 1853
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Tergosmia ;tergestensis;Osmia tergestensis;Ducke, 1897
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;teunisseni;Osmia teunisseni;van der Zanden, 1981
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia ;tricornis;Osmia tricornis;Latreille, 1811
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hemiosmia ;uncicornis;Osmia uncicornis;Pérez, 1895
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;uncinata;Osmia uncinata;Gerstaecker, 1869
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;versicolor;Osmia versicolor;Latreille, 1811
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia ;viridana;Osmia viridana;Morawitz, 1873
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia;xanthomelana;Osmia xanthomelana;(Kirby, 1802)
Hymenoptera;Megachilidae;Megachilinae;Dioxyini;Paradioxys;;pannonicus;Paradioxys pannonicus;(Mocsáry, 1877)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Nanosmia ;asensioi;Protosmia asensioi;Griswold & Parker, 1988
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Chelostomopsis ;capitata;Protosmia capitata;(Schletterer, 1889)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;exenterata;Protosmia exenterata;(Pérez, 1895)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;glutinosa;Protosmia glutinosa;(Giraud, 1871)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Chelostomopsis ;longiceps;Protosmia longiceps;(Friese, 1899)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;lusitanica;Protosmia lusitanica;Le Goff & Gonçalves, 2018
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Nanosmia ;minutula;Protosmia minutula;(Pérez, 1896)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;monstrosa;Protosmia monstrosa;(Pérez, 1895)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Nanosmia ;montana;Protosmia montana;Müller, 2012
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;paradoxa;Protosmia paradoxa;(Friese, 1899)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;sideritis;Protosmia sideritis;Tkalc?, 1978
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;tauricola;Protosmia tauricola;Popov, 1961
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;Protosmia ;tiflensis;Protosmia tiflensis;(Morawitz, 1875)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Pseudoanthidium ;alpinum;Pseudoanthidium alpinum;(Morawitz, 1873)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Pseudoanthidium ;canariense;Pseudoanthidium canariense;(Mavromoustakis, 1954)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Exanthidium ;eximium;Pseudoanthidium eximium;(Giraud, 1863)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Pseudoanthidium ;kaspareki;Pseudoanthidium kaspareki;Le Divelec & Litman, 2021
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Royanthidium ;melanurum;Pseudoanthidium melanurum;(Klug, 1832)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Pseudoanthidium ;nanum;Pseudoanthidium nanum;(Mocsáry, 1881)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Royanthidium ;reticulatum;Pseudoanthidium reticulatum;(Mocsáry, 1884)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Pseudoanthidium ;scapulare;Pseudoanthidium scapulare;(Latreille, 1809)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Pseudoanthidium ;stigmaticorne;Pseudoanthidium stigmaticorne;(Dours, 1873)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Pseudoanthidium;Pseudoanthidium ;tenellum;Pseudoanthidium tenellum;(Mocsáry, 1880)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Rhodanthidium ;acuminatum;Rhodanthidium acuminatum;(Mocsáry, 1884)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Asianthidium ;caturigense;Rhodanthidium caturigense;(Giraud, 1863)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Rhodanthidium ;infuscatum;Rhodanthidium infuscatum;(Erichson, 1835)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Rhodanthidium ;rufocinctum;Rhodanthidium rufocinctum;(Alfken, 1930)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Rhodanthidium ;septemdentatum;Rhodanthidium septemdentatum;(Latreille, 1809)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Rhodanthidium ;siculum;Rhodanthidium siculum;(Spinola, 1838)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Rhodanthidium;Rhodanthidium ;sticticum;Rhodanthidium sticticum;(Fabricius, 1787)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;aculeata;Stelis aculeata;Morawitz, 1880
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelidomorpha ;aegyptiaca;Stelis aegyptiaca;(Radoszkowski, 1876)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Heterostelis;annulata;Stelis annulata;(Lepeletier, 1841)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;breviuscula;Stelis breviuscula;(Nylander, 1848)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Pseudostelis ;denticulata;Stelis denticulata;Friese, 1899
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;franconica;Stelis franconica;Blüthgen, 1930
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Heterostelis;gigantea;Stelis gigantea;Friese, 1921
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Heterostelis;hispanica;Stelis hispanica;Dusmet y Alonso, 1921
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Heterostelis;hungarica;Stelis hungarica;Noskiewicz, 1962
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;iugae;Stelis iugae;Noskiewicz, 1962
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;minima;Stelis minima;Schenck, 1861
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Pseudostelis ;minuta;Stelis minuta;Lepeletier & Audinet-Serville, 1825
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;murina;Stelis murina;Pérez, 1884
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelidomorpha ;nasuta;Stelis nasuta;(Latreille, 1809)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;odontopyga;Stelis odontopyga;Noskiewicz, 1926
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;orientalis;Stelis orientalis;Warncke, 1992
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;ornatula;Stelis ornatula;(Klug, 1807)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;incertae sedis;ortizi;Stelis ortizi;Schwarz & Gusenleitner, 2010
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelidomorpha ;pentelica;Stelis pentelica;Mavromoustakis, 1963
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;phaeoptera;Stelis phaeoptera;(Kirby, 1802)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;punctulatissima;Stelis punctulatissima;(Kirby, 1802)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;incertae sedis;rhodia;Stelis rhodia;Mavromoustakis, 1960
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Heterostelis;ruficornis;Stelis ruficornis;Morawitz, 1871
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;scutellaris;Stelis scutellaris;Morawitz, 1894
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Protostelis ;signata;Stelis signata;(Latreille, 1809)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Stelis;Stelis ;simillima;Stelis simillima;Morawitz, 1875
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Stenoheriades;;coelostoma;Stenoheriades coelostoma;(Benoist, 1935)
Hymenoptera;Megachilidae;Megachilinae;Osmiini;Stenoheriades;;maroccana;Stenoheriades maroccana;(Benoist, 1928)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Archianthidium ;balcanica;Trachusa balcanica;Kasparek, 2018
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Trachusa ;byssina;Trachusa byssina;(Panzer, 1798)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Paraanthidium ;dumerlei;Trachusa dumerlei;(Warncke, 1980) 
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Paraanthidium ;integra;Trachusa integra;(Eversmann, 1852)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Paraanthidium ;interrupta;Trachusa interrupta;(Fabricius, 1781) 
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Archianthidium ;laeviventris;Trachusa laeviventris;(Dours, 1873)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Archianthidium ;laticeps;Trachusa laticeps;(Morawitz, 1874)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Archianthidium ;pubescens;Trachusa pubescens;(Morawitz, 1872)
Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Trachusa;Paraanthidium ;varia;Trachusa varia;(Olivier, 1789)
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Heterodasypoda;albimana;Dasypoda albimana;Pérez, 1905
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Megadasypoda;argentata;Dasypoda argentata;Panzer, 1809
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Megadasypoda;braccata;Dasypoda braccata;Eversmann, 1852
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Microdasypoda;cingulata;Dasypoda cingulata;Erichson, 1835
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Microdasypoda;crassicornis;Dasypoda crassicornis;Friese, 1896
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Dasypoda;dusmeti;Dasypoda dusmeti;Quilis, 1928
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Megadasypoda;frieseana;Dasypoda frieseana;Schletterer, 1890
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Dasypoda;hirtipes;Dasypoda hirtipes;(Fabricius, 1793)
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Microdasypoda;iberica;Dasypoda iberica;Warncke, 1973
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Heterodasypoda;michezi;Dasypoda michezi;Radchenko, 2017
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Dasypoda;morawitzi;Dasypoda morawitzi;Radchenko, 2016
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Heterodasypoda;morotei;Dasypoda morotei;Quilis, 1928
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Dasypoda;panzeri;Dasypoda panzeri;Spinola, 1838 
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Dasypoda;pyriformis;Dasypoda pyriformis;Radoszkowski, 1887
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Heterodasypoda;pyrotrichia;Dasypoda pyrotrichia;Förster, 1855
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Megadasypoda;spinigera;Dasypoda spinigera;Kohl, 1905
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Megadasypoda;suripes;Dasypoda suripes;(Christ, 1791)
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Megadasypoda;toroki;Dasypoda toroki;Michez, 2004
Hymenoptera;Melittidae;Dasypodainae;Dasypodaini;Dasypoda;Megadasypoda;visnaga;Dasypoda visnaga;(Rossi, 1790)
Hymenoptera;Melittidae;Melittinae;Macropidini;Macropis;Macropis;europaea;Macropis europaea;Warncke, 1973
Hymenoptera;Melittidae;Melittinae;Macropidini;Macropis;Macropis;frivaldszkyi;Macropis frivaldszkyi;Mocsáry, 1878
Hymenoptera;Melittidae;Melittinae;Macropidini;Macropis;Macropis;fulvipes;Macropis fulvipes;(Fabricius, 1804)
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;aegyptiaca;Melitta aegyptiaca;(Radoszkowski, 1891)
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;budashkini;Melitta budashkini;Radchenko & Ivanov, 2012
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;budensis;Melitta budensis;(Mocsáry, 1878)
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;dimidiata;Melitta dimidiata;Morawitz, 1875
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;haemorrhoidalis;Melitta haemorrhoidalis;(Fabricius, 1775)
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;hispanica;Melitta hispanica;Friese, 1900
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;iberica;Melitta iberica;Warncke, 1973
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;kastiliensis;Melitta kastiliensis;Warncke, 1973
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;leporina;Melitta leporina;(Panzer, 1799)
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;maura;Melitta maura;(Pérez, 1896)
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;melanura ;Melitta melanura;Nylander, 1852
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;murciana;Melitta murciana;Warncke, 1973
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;nigricans;Melitta nigricans;Alfken, 1905
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;schmiedeknechti;Melitta schmiedeknechti;Friese, 1898
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;seitzi;Melitta seitzi;Alfken, 1927
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;sibirica;Melitta sibirica;(Morawitz, 1888)
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;tomentosa;Melitta tomentosa;Friese, 1900
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;tricincta;Melitta tricincta;Kirby, 1802
Hymenoptera;Melittidae;Melittinae;Melittini;Melitta;Melitta;udmurtica;Melitta udmurtica;Sitdikov, 1986
